105.579	218.991	0.830	-3.678	1.025	11.585	2.256	-3.354	484.000	31.612	
105.485	219.881	0.849	-3.666	1.016	16.220	0.854	2.073	528.000	31.706	
105.965	220.724	0.906	-3.680	1.053	8.720	6.463	4.573	561.000	31.612	
105.966	218.718	0.841	-3.666	1.049	2.012	-1.402	-2.805	593.000	31.706	
105.709	219.186	0.840	-3.663	1.030	-1.524	6.646	0.549	627.000	31.706	
105.773	220.161	0.871	-3.654	1.032	6.159	-4.329	-0.122	660.000	31.753	
105.799	219.374	0.854	-3.676	1.040	10.854	-17.012	-4.512	693.000	31.847	
106.217	218.264	0.835	-3.640	1.059	11.463	-11.402	-8.841	727.000	31.753	
106.213	218.312	0.842	-3.664	1.065	10.244	-19.512	-10.549	762.000	31.706	
106.212	218.692	0.856	-3.678	1.069	9.268	-24.329	-3.902	795.000	31.706	
106.792	218.200	0.869	-3.660	1.104	6.707	-19.085	10.000	828.000	31.847	
106.205	219.941	0.885	-3.636	1.057	17.744	-12.866	17.073	864.000	31.800	
105.688	220.035	0.862	-3.654	1.026	25.305	-16.524	22.012	898.000	31.706	
107.505	214.048	0.777	-3.647	1.150	-6.707	-1.585	23.415	930.000	31.753	
106.953	215.706	0.791	-3.610	1.101	16.098	-41.402	20.976	963.000	31.753	
106.237	217.516	0.833	-3.726	1.085	29.634	-44.695	18.598	999.000	31.800	
106.279	221.291	0.958	-3.735	1.091	31.890	-34.878	24.085	1033.000	31.800	
108.563	222.372	1.086	-3.545	1.190	71.341	-7.622	10.183	1065.000	31.800	
104.365	235.491	1.281	-3.439	0.881	140.305	54.634	6.829	1098.000	31.847	
100.379	248.945	1.494	-3.141	0.575	179.268	106.463	-19.451	1132.000	31.800	
103.717	241.428	1.424	-3.177	0.775	200.366	129.939	-20.610	1165.000	31.894	
103.256	234.531	1.321	-3.996	0.941	109.390	112.500	43.598	1201.000	31.800	
105.480	226.050	1.302	-4.531	1.255	30.122	117.134	125.061	1234.000	31.894	
108.018	217.060	1.030	-4.194	1.364	37.805	57.378	154.390	1267.000	31.941	
107.878	216.358	0.804	-3.385	1.092	90.854	7.927	143.720	1301.000	31.847	
112.187	149.121	-0.584	-2.395	0.977	149.390	-123.780	116.220	1334.000	31.894	
119.379	171.657	-0.227	-2.744	1.545	275.671	-75.183	70.366	1368.000	31.941	
105.157	204.628	0.630	-5.072	1.374	184.207	-87.988	39.268	1400.000	31.894	
113.780	203.669	0.902	-4.672	2.059	30.793	-114.329	8.354	1436.000	31.894	
106.883	215.214	0.869	-4.058	1.231	39.390	-48.354	-52.439	1470.000	31.894	
101.051	227.142	0.718	-3.410	0.666	73.598	-22.805	-31.280	1503.000	31.941	
108.302	205.411	0.438	-2.784	0.921	86.707	-14.451	-16.098	1537.000	31.847	
108.743	197.285	0.315	-2.987	1.014	129.817	1.098	34.573	1569.000	31.988	
110.364	193.283	0.311	-3.544	1.315	82.439	25.793	53.049	1603.000	31.894	
113.229	193.012	0.379	-3.820	1.640	99.634	30.183	28.720	1636.000	31.941	
113.127	202.063	0.700	-4.045	1.728	53.171	33.232	-8.659	1672.000	31.988	
111.177	200.054	0.604	-4.268	1.653	34.207	71.585	-7.866	1704.000	31.988	
111.082	193.033	0.369	-4.137	1.595	-47.988	138.902	-2.744	1738.000	32.035	
114.169	202.004	0.788	-4.346	1.950	-116.768	182.683	-31.768	1771.000	31.988	
119.843	190.621	0.470	-4.366	2.505	-40.061	31.037	-126.951	1804.000	31.941	
119.389	198.838	0.937	-4.874	2.745	7.439	54.146	-143.171	1838.000	31.894	
119.182	205.547	1.262	-4.727	2.640	39.512	-39.451	-112.439	1873.000	31.941	
121.043	207.877	1.025	-3.221	1.938	101.768	81.768	-24.878	1909.000	31.941	
127.139	209.203	0.968	-2.286	1.731	64.329	50.427	-28.963	1942.000	31.941	
122.001	213.730	0.871	-2.088	1.305	26.707	69.634	-70.549	1976.000	31.941	
124.041	209.597	0.999	-2.604	1.759	-20.610	93.049	-30.366	2009.000	32.035	
124.758	210.527	1.104	-2.699	1.873	-16.585	69.451	11.524	2042.000	32.035	
119.028	215.940	1.158	-2.879	1.598	65.366	56.829	13.659	2075.000	31.988	
115.518	220.598	1.253	-3.063	1.462	55.305	47.378	33.354	2109.000	31.988	
117.857	218.945	1.214	-2.842	1.502	1.951	132.683	52.927	2144.000	32.035	
117.736	216.474	1.110	-2.856	1.502	83.110	83.110	39.024	2178.000	32.082	
116.619	216.999	1.099	-2.909	1.458	132.622	72.622	25.488	2210.000	31.988	
118.629	214.369	1.097	-2.938	1.604	101.220	95.244	32.012	2244.000	32.035	
118.378	211.720	0.961	-2.878	1.555	106.890	69.085	15.244	2277.000	31.988	
118.612	212.671	0.995	-2.845	1.552	130.915	103.293	14.085	2310.000	31.894	
115.295	219.729	1.196	-3.046	1.439	50.915	64.695	3.476	2353.000	31.988	
115.507	219.813	1.223	-3.074	1.467	14.207	46.402	1.829	2387.000	31.988	
118.295	216.346	1.292	-3.262	1.756	33.171	28.720	22.927	2422.000	31.988	
114.164	216.998	1.209	-3.576	1.604	-47.561	-40.122	44.451	2457.000	32.035	
120.371	216.413	1.526	-3.531	2.069	-3.110	-98.232	80.305	2492.000	31.988	
125.076	212.935	1.776	-3.905	2.742	-3.354	-52.134	134.573	2527.000	32.129	
120.307	207.232	1.442	-4.795	2.803	87.561	-57.927	163.963	2562.000	32.082	
123.291	198.883	0.972	-4.326	2.841	-34.329	-37.378	116.707	2599.000	32.082	
124.812	200.806	0.912	-3.452	2.400	21.159	-71.220	76.159	2634.000	32.082	
