120.930	222.239	1.320	-2.427	1.454	-90.183	338.110	193.354	23703.000	33.353	
118.658	227.475	1.532	-2.571	1.405	-77.561	324.024	189.817	23739.000	33.400	
113.819	227.345	1.402	-2.927	1.292	-90.427	308.659	163.110	23774.000	33.306	
115.101	220.638	1.301	-3.235	1.516	-64.451	280.793	164.878	23809.000	33.306	
115.569	221.212	1.329	-3.172	1.518	41.341	260.427	173.902	23846.000	33.353	
112.685	221.030	1.152	-3.168	1.324	85.976	215.915	139.146	23882.000	33.212	
113.177	217.355	1.008	-3.084	1.320	193.293	127.012	134.024	23917.000	33.259	
111.882	219.540	1.030	-3.107	1.248	243.659	90.671	129.085	23953.000	33.306	
112.178	223.624	1.210	-3.114	1.270	218.598	41.280	85.549	23988.000	33.353	
111.626	228.632	1.342	-2.980	1.182	210.122	26.707	45.732	24023.000	33.353	
112.710	221.337	1.149	-3.122	1.307	214.756	53.720	20.854	24058.000	33.400	
113.182	214.052	0.961	-3.320	1.422	199.451	27.927	28.293	24095.000	33.447	
114.907	212.868	1.056	-3.519	1.634	153.354	-30.183	42.683	24131.000	33.306	
113.947	220.607	1.438	-3.775	1.677	107.805	-92.805	71.524	24166.000	33.353	
113.044	223.079	1.702	-4.279	1.820	19.878	-175.244	98.354	24202.000	33.353	
121.962	215.459	1.771	-3.986	2.487	-11.220	-58.537	195.915	24237.000	33.400	
120.558	209.024	1.373	-4.191	2.475	66.707	-56.707	228.354	24271.000	33.353	
120.918	208.255	1.262	-3.920	2.348	-42.744	-29.695	233.841	24307.000	33.212	
128.788	206.523	1.345	-3.353	2.694	-98.659	-29.451	226.524	24345.000	33.259	
127.446	200.866	1.017	-3.482	2.667	-63.476	-138.963	171.585	24380.000	33.259	
127.388	194.924	0.657	-3.227	2.466	-99.207	-97.500	105.793	24415.000	33.353	
125.407	188.536	0.307	-2.874	2.043	-127.988	-44.817	106.098	24451.000	33.353	
128.868	179.347	-0.023	-2.552	2.057	-141.037	-29.451	97.683	24485.000	33.259	
127.951	179.784	-0.008	-2.662	2.076	-141.402	-85.610	66.707	24521.000	33.353	
122.938	185.122	0.169	-2.909	1.885	-135.732	-155.183	53.598	24565.000	33.306	
121.163	186.233	0.193	-2.928	1.771	-116.951	-161.463	49.939	24601.000	33.400	
118.254	194.146	0.364	-2.689	1.445	-107.073	-133.171	54.085	24639.000	33.353	
118.333	189.412	0.238	-2.666	1.438	-91.159	-107.195	26.098	24674.000	33.353	
117.122	187.652	0.198	-2.881	1.476	-82.134	-108.171	11.890	24710.000	33.400	
117.756	185.207	0.144	-2.993	1.575	-57.439	-113.415	12.378	24744.000	33.400	
169.681	163.191	-1.873	-1.129	6.200	-219.756	250.244	164.878	24780.000	33.400	
101.942	201.442	0.254	-3.057	0.646	570.793	-137.500	-37.805	24818.000	33.306	
112.938	194.206	0.392	-3.655	1.547	333.902	-136.220	-73.110	24853.000	33.306	
119.918	192.793	0.423	-3.236	1.862	45.427	-59.024	-35.366	24889.000	33.259	
113.874	191.962	0.335	-3.572	1.581	-470.610	-96.646	-154.573	24924.000	33.259	
119.612	182.225	0.071	-3.229	1.835	-120.183	84.756	1.159	24960.000	33.306	
114.147	183.687	0.100	-3.448	1.546	-238.902	195.427	72.561	24994.000	33.353	
109.466	178.146	-0.039	-3.415	1.207	-272.073	267.988	42.073	25032.000	33.353	
103.499	204.673	0.414	-3.755	0.901	-10.427	50.793	-111.463	25068.000	33.306	
110.949	185.520	0.141	-3.801	1.455	170.671	164.573	-87.317	25103.000	33.259	
106.552	203.204	0.590	-4.630	1.376	-154.939	244.817	-147.683	25138.000	33.353	
111.279	198.703	0.592	-4.488	1.748	-69.817	114.695	-216.341	25174.000	33.400	
110.986	203.256	0.765	-4.639	1.779	-149.390	84.817	-238.171	25208.000	33.353	
111.419	206.082	0.888	-4.623	1.813	-108.232	32.317	-280.244	25244.000	33.353	
123.716	198.005	0.750	-3.458	2.308	219.512	27.561	-212.744	25282.000	33.400	
119.169	208.365	1.123	-3.727	2.080	-190.427	-9.573	-217.439	25317.000	33.306	
119.620	208.937	0.985	-3.135	1.782	210.305	-50.305	-176.768	25353.000	33.447	
122.259	211.930	1.035	-2.632	1.661	65.732	47.073	-96.159	25388.000	33.353	
