130.264	215.377	1.593	-2.648	2.243	61.220	69.085	64.878	491.000	36.412	
131.667	218.254	1.762	-2.511	2.234	-16.646	-11.159	-11.159	1084.000	36.553	
130.897	215.642	1.636	-2.634	2.281	-3.780	11.280	27.256	1164.000	36.647	
131.068	216.272	1.650	-2.581	2.249	-34.268	-7.866	4.390	1241.000	36.600	
131.346	216.463	1.650	-2.538	2.233	-21.768	-26.524	-4.817	1317.000	36.506	
131.691	213.547	1.557	-2.636	2.348	-25.000	-4.390	-25.183	1396.000	36.600	
131.367	216.229	1.651	-2.560	2.254	-22.378	-23.354	-34.634	1475.000	36.600	
131.141	217.300	1.702	-2.558	2.234	-16.524	-1.037	-16.037	1556.000	36.694	
131.381	217.020	1.707	-2.569	2.264	-19.756	17.134	-14.146	1635.000	36.600	
131.331	217.497	1.706	-2.528	2.224	-20.915	17.622	6.707	1714.000	36.694	
130.931	217.495	1.722	-2.588	2.244	-3.963	27.073	34.085	1790.000	36.647	
131.430	217.009	1.698	-2.553	2.253	2.195	31.829	55.915	1867.000	36.600	
130.062	217.397	1.689	-2.628	2.210	16.951	40.305	92.256	1943.000	36.741	
130.706	216.318	1.645	-2.601	2.237	0.671	64.634	122.012	2021.000	36.741	
130.261	216.989	1.640	-2.570	2.177	23.720	92.256	153.415	2098.000	36.694	
130.162	216.214	1.624	-2.628	2.218	44.695	123.537	176.402	2176.000	36.600	
129.378	216.542	1.607	-2.643	2.169	81.829	165.976	181.220	2254.000	36.647	
128.789	217.279	1.641	-2.682	2.155	106.220	196.890	185.305	2333.000	36.741	
128.314	219.426	1.738	-2.676	2.114	145.366	244.817	214.451	2414.000	36.694	
128.552	221.337	1.813	-2.587	2.062	158.902	296.159	240.000	2494.000	36.788	
127.292	220.902	1.797	-2.724	2.074	150.549	280.061	241.280	2574.000	36.788	
125.987	222.009	1.824	-2.789	2.025	113.049	212.317	217.866	2654.000	36.694	
127.257	224.382	1.971	-2.647	2.014	122.378	203.841	235.976	2734.000	36.835	
128.137	223.887	1.946	-2.577	2.023	161.037	244.878	253.720	2814.000	36.835	
128.157	218.685	1.703	-2.707	2.127	127.134	213.476	237.683	2894.000	36.835	
125.896	219.749	1.698	-2.821	2.042	98.171	184.390	255.366	2974.000	36.835	
125.746	222.176	1.750	-2.684	1.932	71.951	182.378	256.098	3053.000	36.835	
127.366	222.000	1.801	-2.619	2.000	84.451	189.390	281.037	3132.000	36.835	
126.116	211.737	1.267	-2.807	2.048	180.610	477.134	431.768	3602.000	36.788	
126.020	204.438	0.988	-2.991	2.175	251.341	462.195	465.183	3682.000	36.882	
124.841	211.025	1.219	-2.911	2.026	244.878	509.085	448.049	3763.000	36.835	
127.509	207.067	1.134	-2.891	2.219	305.915	532.927	450.793	3843.000	36.929	
124.207	209.032	1.162	-3.080	2.094	264.390	559.512	463.537	3922.000	36.835	
125.967	212.724	1.338	-2.869	2.082	194.573	670.549	496.707	4002.000	36.835	
129.157	207.937	1.358	-3.146	2.562	260.671	533.659	267.317	4082.000	36.882	
127.881	210.110	1.190	-2.639	2.053	151.280	418.415	258.293	4163.000	36.788	
132.751	211.783	1.406	-2.455	2.270	132.866	317.500	244.634	4243.000	36.882	
134.103	223.565	2.014	-2.185	2.117	204.268	344.634	127.439	4323.000	36.976	
132.018	215.065	1.777	-2.811	2.532	190.732	331.768	209.878	4403.000	36.929	
127.136	227.497	1.998	-2.418	1.831	201.280	369.756	277.500	4483.000	36.929	
130.739	222.612	1.964	-2.479	2.135	253.476	377.622	258.049	4563.000	36.929	
127.266	223.139	1.890	-2.650	2.017	222.866	257.744	222.683	4643.000	36.929	
124.692	226.344	1.959	-2.700	1.869	161.220	177.561	191.220	4723.000	36.882	
126.414	225.178	1.890	-2.546	1.878	32.683	82.378	107.744	4803.000	36.882	
124.092	227.512	2.010	-2.720	1.841	-63.110	25.671	99.329	4881.000	36.976	
126.009	222.352	1.873	-2.827	2.055	-194.390	-43.232	106.585	4960.000	36.929	
