96.750	245.772	0.977	-3.713	0.439	35.427	13.537	-0.793	503.000	32.271
96.443	248.313	1.098	-3.865	0.437	60.854	12.866	-2.500	564.000	32.271	
98.809	240.503	1.048	-3.825	0.593	59.085	9.268	14.085	638.000	32.224	
99.514	238.875	1.021	-3.677	0.616	38.963	-18.841	22.378	713.000	32.271	
97.994	242.026	1.004	-3.797	0.533	44.207	-50.610	-3.963	789.000	32.412	
98.649	239.386	0.969	-3.769	0.573	54.939	-68.232	6.524	865.000	32.365	
98.353	238.974	0.919	-3.765	0.553	35.183	-114.451	-12.500	940.000	32.365	
99.269	237.126	0.958	-3.794	0.619	53.780	-153.902	-15.366	1017.000	32.365	
101.522	234.815	1.069	-3.698	0.754	58.293	-145.122	-14.634	1096.000	32.365	
102.802	230.054	1.016	-3.743	0.851	51.463	-108.659	-11.646	1176.000	32.271	
104.272	226.028	0.970	-3.678	0.936	38.963	-49.268	-18.354	1257.000	32.412	
104.815	223.722	0.941	-3.722	0.984	35.305	-20.366	-1.585	1336.000	32.412	
105.100	222.310	0.901	-3.670	0.990	33.537	-3.293	6.463	1414.000	32.365	
105.162	223.115	0.933	-3.676	0.996	17.134	-1.280	-3.232	1489.000	32.412	
105.298	224.409	0.984	-3.674	1.005	-2.256	6.951	0.244	1566.000	32.318	
105.809	222.311	0.951	-3.690	1.045	-20.122	18.476	-1.707	1641.000	32.412	
105.657	222.246	0.928	-3.645	1.021	-33.171	1.829	-10.732	1720.000	32.412	
105.115	225.617	1.009	-3.655	0.987	-53.598	0.854	-12.561	1798.000	32.412	
103.760	228.694	1.022	-3.669	0.898	-57.073	5.732	8.476	1875.000	32.412	
104.696	227.662	1.088	-3.779	0.991	-76.890	-0.183	-3.902	1951.000	32.459	
104.568	229.146	1.091	-3.630	0.943	-98.232	48.902	24.634	2029.000	32.412	
100.593	233.354	0.923	-3.671	0.687	-67.134	54.817	21.585	2107.000	32.506	
101.568	225.106	0.795	-3.869	0.792	-45.854	14.451	21.341	2186.000	32.412	
100.129	235.221	0.937	-3.641	0.650	-74.695	8.902	26.280	2264.000	32.553	
100.632	234.700	0.983	-3.709	0.696	-88.171	60.244	59.024	2340.000	32.459	
99.620	234.823	0.913	-3.797	0.644	-58.171	80.000	82.866	2418.000	32.506	
99.175	233.251	0.813	-3.761	0.607	-74.390	35.427	49.573	2495.000	32.506	
97.387	238.617	0.821	-3.864	0.501	-38.841	23.415	76.280	2572.000	32.459	
98.406	233.658	0.769	-3.826	0.565	-42.683	35.244	60.976	2650.000	32.553	
97.076	240.940	0.842	-3.769	0.468	-30.366	17.927	36.951	2726.000	32.506	
97.048	233.727	0.649	-3.854	0.477	-15.854	10.976	38.963	2803.000	32.553	
96.623	239.519	0.771	-3.911	0.454	-22.744	-6.768	27.378	2880.000	32.506	
95.515	239.973	0.639	-3.823	0.369	27.805	8.171	54.878	2957.000	32.506	
95.347	244.150	0.756	-3.913	0.366	30.915	5.732	44.024	3032.000	32.647	
97.982	229.496	0.616	-3.754	0.526	52.073	-34.024	40.976	3106.000	32.647	
100.339	223.287	0.649	-3.779	0.689	10.976	-50.244	66.890	3184.000	32.553	
100.017	224.385	0.675	-3.903	0.689	40.183	-32.317	55.488	3262.000	32.647	
101.997	208.742	0.442	-3.796	0.807	63.537	-13.659	45.183	3340.000	32.506	
100.599	212.991	0.472	-3.883	0.727	68.110	-108.902	75.427	3418.000	32.600	
100.809	215.545	0.525	-3.852	0.735	63.415	-110.488	36.280	3496.000	32.694	
102.538	206.724	0.425	-3.794	0.844	105.976	-54.207	75.000	3576.000	32.506	
105.016	195.430	0.270	-3.641	0.977	110.427	-10.610	97.683	3655.000	32.694	
102.365	201.813	0.327	-3.729	0.817	196.463	47.073	62.561	3734.000	32.600	
107.932	176.010	-0.087	-3.851	1.246	207.988	50.122	73.049	3812.000	32.694	
109.030	183.856	0.083	-3.570	1.231	237.195	-4.512	-19.573	3891.000	32.694	
