10.623	7.988	-0.595	-0.795	-4.238		-2.744	2.622	119109.000	33.682	
10.464	8.039	-0.597	-0.780	-4.225		-4.512	2.744	119180.000	33.729	
10.402	8.282	-0.621	-0.783	-4.267		-2.439	2.500	119250.000	33.635	
10.246	8.238	-0.617	-0.771	-4.263		-3.415	1.037	119322.000	33.682	
10.605	7.974	-0.592	-0.791	-4.225		-2.927	3.415	119393.000	33.635	
10.392	8.088	-0.602	-0.776	-4.233		1.463	1.280	119463.000	33.635	
10.233	8.104	-0.605	-0.768	-4.252		-0.610	3.659	119533.000	33.588	
10.778	7.687	-0.571	-0.806	-4.232		-3.902	1.402	119604.000	33.635	
10.492	7.779	-0.582	-0.789	-4.261		0.061	2.927	119674.000	33.635	
10.521	7.904	-0.587	-0.785	-4.228		-0.610	3.476	119744.000	33.588	
10.666	8.246	-0.616	-0.801	-4.252		-1.037	3.232	119815.000	33.635	
10.831	8.087	-0.601	-0.809	-4.227		-1.220	3.476	119885.000	33.635	
10.201	7.930	-0.596	-0.770	-4.276		-1.159	1.220	119956.000	33.541	
10.426	7.907	-0.580	-0.769	-4.177		4.085	6.585	120027.000	33.682	
10.240	8.151	-0.602	-0.759	-4.200		-4.573	0.427	120096.000	33.635	
10.738	7.158	-0.532	-0.804	-4.238		-6.098	1.890	120167.000	33.635	
10.489	7.456	-0.556	-0.786	-4.246		-0.061	2.317	120238.000	33.494	
10.394	7.862	-0.586	-0.778	-4.243		-2.195	2.927	120308.000	33.588	
10.478	8.013	-0.601	-0.789	-4.267		3.963	1.890	120379.000	33.635	
10.671	7.733	-0.582	-0.808	-4.286		-1.098	2.622	120449.000	33.588	
10.381	7.636	-0.570	-0.779	-4.254		2.683	3.963	120520.000	33.588	
10.740	7.820	-0.587	-0.811	-4.273		1.646	1.829	120590.000	33.635	
10.550	7.971	-0.595	-0.791	-4.247		-0.671	3.232	120659.000	33.588	
10.752	7.907	-0.585	-0.800	-4.212		1.951	3.171	120730.000	33.635	
10.544	7.744	-0.580	-0.794	-4.266		2.744	2.134	120800.000	33.682	
9.204	5.866	-0.443	-0.699	-4.315		-32.439	11.707	120869.000	33.635	
6.209	13.261	-1.068	-0.493	-4.533		0.671	90.549	120941.000	33.635	
3.764	5.421	-0.404	-0.280	-4.261		-135.061	50.183	121012.000	33.635	
7.570	5.480	-0.408	-0.565	-4.255		-9.573	51.585	121084.000	33.635	
6.695	5.734	-0.428	-0.500	-4.260		32.134	19.512	121155.000	33.682	
4.388	6.647	-0.515	-0.339	-4.416		80.488	-35.610	121226.000	33.588	
5.262	11.563	-0.931	-0.419	-4.549		24.085	-86.280	121297.000	33.682	
359.920	7.015	-0.518	0.006	-4.206		-14.146	-110.793	121370.000	33.635	
7.283	6.657	-0.514	-0.563	-4.401		132.195	-195.183	121445.000	33.588	
7.796	8.926	-0.685	-0.597	-4.358		67.988	-142.866	121520.000	33.635	
7.452	10.120	-0.826	-0.605	-4.629		105.793	-202.378	121592.000	33.635	
11.588	6.461	-0.485	-0.879	-4.286		173.537	-272.256	121667.000	33.682	
15.468	11.709	-0.859	-1.147	-4.146		319.329	-345.000	121742.000	33.776	
24.392	12.137	-0.837	-1.765	-3.892		255.305	-340.610	121818.000	33.635	
27.014	14.593	-1.008	-1.974	-3.871		339.451	-283.537	121893.000	33.682	
32.796	18.764	-1.209	-2.293	-3.559		118.720	-277.195	121969.000	33.729	
39.033	17.884	-1.016	-2.552	-3.147		-184.390	-222.256	122045.000	33.682	
44.272	10.715	-0.545	-2.808	-2.880		-299.695	-199.024	122123.000	33.682	
49.778	0.660	-0.029	-3.007	-2.543		-315.000	-204.329	122200.000	33.635	
55.834	355.337	0.184	-3.316	-2.251		-198.537	-189.878	122275.000	33.588	
63.211	352.311	0.252	-3.696	-1.866		-125.671	-219.024	122352.000	33.635	
68.121	345.853	0.389	-3.840	-1.542		-16.341	-250.061	122429.000	33.635	
73.051	336.699	0.510	-3.884	-1.184		95.183	-143.841	122505.000	33.682	
74.378	332.828	0.564	-3.933	-1.100		238.049	-78.415	122579.000	33.635	
77.935	330.980	0.460	-3.879	-0.829		367.500	-39.146	122655.000	33.635	
79.056	325.099	0.521	-3.858	-0.746		389.512	-36.829	122730.000	33.682	
82.365	319.935	0.444	-3.941	-0.528		367.927	-58.293	122805.000	33.729	
83.165	313.814	0.481	-3.854	-0.462		363.963	-64.146	122880.000	33.635	
83.305	310.770	0.546	-4.010	-0.471		301.098	-58.293	122954.000	33.682	
83.918	308.726	0.513	-3.858	-0.411		143.049	-35.244	123029.000	33.541	
87.496	327.700	0.107	-3.886	-0.170		-83.659	80.305	123104.000	33.682	
85.183	308.344	0.435	-4.079	-0.344		-271.220	141.646	123177.000	33.682	
83.873	327.677	0.279	-4.112	-0.441		-277.500	155.305	123254.000	33.635	
86.379	323.608	0.181	-3.873	-0.245		-385.244	173.171	123330.000	33.588	
87.241	308.157	0.246	-4.012	-0.193		-357.500	205.244	123406.000	33.729	
88.241	300.399	0.220	-4.198	-0.129		-199.451	170.915	123482.000	33.682	
91.414	246.194	0.232	-4.155	0.103		-170.244	41.159	123557.000	33.635	
92.113	176.760	-0.009	-4.208	0.155		-68.720	-77.927	123631.000	33.682	
104.830	145.857	-0.597	-3.323	0.880		-161.463	-111.951	123706.000	33.682	
