112.032	208.403	0.758	-3.463	1.401	-30.122	5.122	-10.976	474.000	31.565	
112.082	207.140	0.734	-3.531	1.433	1.585	-4.329	-8.110	521.000	31.471	
112.369	205.819	0.701	-3.521	1.449	-12.439	-8.171	2.622	553.000	31.471	
112.542	207.926	0.767	-3.484	1.446	-29.878	-6.768	7.317	587.000	31.612	
111.688	207.252	0.717	-3.499	1.392	-15.854	-1.341	8.293	620.000	31.471	
111.962	206.392	0.709	-3.543	1.429	-6.220	7.927	11.646	653.000	31.565	
112.157	207.051	0.726	-3.489	1.421	9.146	11.341	20.305	687.000	31.565	
111.568	208.630	0.767	-3.553	1.404	8.598	9.329	16.768	719.000	31.518	
111.996	208.467	0.771	-3.522	1.423	-11.341	18.720	27.134	755.000	31.565	
112.367	207.653	0.758	-3.515	1.446	-14.268	22.866	31.159	788.000	31.612	
112.391	206.252	0.708	-3.484	1.436	-14.268	25.488	32.622	822.000	31.612	
112.311	205.666	0.688	-3.486	1.431	-7.561	27.439	40.488	855.000	31.565	
112.463	204.655	0.667	-3.515	1.453	11.341	17.317	36.159	890.000	31.706	
113.114	206.252	0.743	-3.530	1.507	-0.732	32.988	47.073	923.000	31.565	
112.008	207.554	0.749	-3.552	1.436	-4.939	10.427	50.183	956.000	31.612	
112.326	206.455	0.707	-3.460	1.421	-12.317	39.573	52.073	992.000	31.565	
112.133	204.703	0.657	-3.513	1.429	24.085	30.549	39.512	1026.000	31.659	
112.951	204.087	0.668	-3.528	1.494	24.146	22.622	30.915	1058.000	31.518	
113.024	202.752	0.630	-3.534	1.502	3.841	20.793	37.256	1092.000	31.565	
112.972	204.580	0.682	-3.516	1.490	-9.024	19.024	35.671	1125.000	31.612	
112.304	204.035	0.637	-3.480	1.428	-13.780	17.378	26.220	1158.000	31.565	
111.864	203.805	0.626	-3.536	1.419	-3.110	6.585	16.768	1193.000	31.612	
112.598	204.236	0.666	-3.555	1.479	-9.756	1.037	7.378	1227.000	31.659	
112.603	203.959	0.655	-3.542	1.475	-13.415	-1.463	4.390	1260.000	31.659	
112.746	204.452	0.677	-3.550	1.488	-19.207	-3.354	-1.707	1293.000	31.612	
112.435	203.656	0.639	-3.531	1.458	-19.451	-2.561	-5.000	1327.000	31.659	
112.496	203.920	0.645	-3.509	1.453	-18.171	3.780	-2.744	1359.000	31.659	
112.585	203.913	0.650	-3.526	1.467	-23.415	-0.488	-1.037	1393.000	31.706	
112.353	203.063	0.616	-3.520	1.447	-19.939	0.244	1.341	1428.000	31.706	
112.132	204.900	0.671	-3.554	1.445	-19.146	-4.878	1.829	1462.000	31.753	
112.555	203.633	0.644	-3.541	1.471	-29.268	-10.183	0.976	1495.000	31.706	
